champion_id,region,tier,games_played,wins,avg_kda,avg_damage_dealt,avg_gold_earned,avg_cs,avg_vision_score,win_rate,pick_rate,ban_rate
80,na1,EMERALD,4,2,3.34,21652.0,10428.25,160.5,17.25,0.5,0.0035,0.0477
80,na1,GOLD,18,10,2.32,17716.44,10412.39,75.56,57.72,0.5556,0.0171,0.061
80,na1,PLATINUM,19,17,6.78,30767.68,13742.47,184.63,21.26,0.8947,0.0169,0.0374
81,eun1,DIAMOND,14,9,3.56,23897.43,11853.5,203.21,14.29,0.6429,0.0122,0.0592
81,eun1,EMERALD,11,9,4.09,22679.55,11842.45,192.64,18.45,0.8182,0.0096,0.0496
81,eun1,GOLD,32,14,3.69,20548.69,10264.63,151.03,11.28,0.4375,0.0298,0.0289
81,eun1,PLATINUM,4,3,3.04,40605.5,15697.25,189.75,15.0,0.75,0.0035,0.0262
81,euw1,DIAMOND,19,11,2.76,24595.84,12086.05,198.32,14.16,0.5789,0.0165,0.0573
81,euw1,EMERALD,5,1,1.55,31904.2,13094.8,221.0,16.0,0.2,0.0046,0.0538
81,euw1,GOLD,20,7,2.98,25651.8,11533.3,198.35,17.1,0.35,0.0178,0.0542
81,euw1,PLATINUM,7,2,2.81,33261.57,13326.0,227.57,20.43,0.2857,0.0061,0.0759
81,kr,DIAMOND,21,10,2.57,24569.1,11149.05,187.71,13.81,0.4762,0.0182,0.1137
81,kr,EMERALD,51,25,4.27,26623.45,11511.06,203.82,18.35,0.4902,0.0462,0.1195
81,kr,GOLD,14,7,4.9,26887.07,12356.64,212.71,19.93,0.5,0.0129,0.0998
81,kr,PLATINUM,44,22,3.24,26404.43,11859.23,200.95,15.14,0.5,0.0388,0.1041
81,na1,DIAMOND,16,10,3.87,29831.31,12629.25,212.44,13.38,0.625,0.0138,0.0493
81,na1,EMERALD,9,1,2.28,26763.33,11217.0,168.78,14.67,0.1111,0.008,0.0574
81,na1,PLATINUM,18,8,2.19,26532.89,12210.28,197.44,13.56,0.4444,0.016,0.0357
82,eun1,DIAMOND,3,1,1.71,19041.33,10072.67,151.67,16.33,0.3333,0.0026,0.0531
82,eun1,EMERALD,5,1,0.94,28150.8,11606.2,192.6,24.6,0.2,0.0043,0.0983
82,eun1,GOLD,12,8,2.71,30642.83,13988.58,206.42,20.58,0.6667,0.0112,0.1369
82,eun1,PLATINUM,5,2,4.31,37755.0,15869.6,238.6,23.6,0.4,0.0044,0.1502
82,euw1,DIAMOND,3,1,3.51,24972.33,12455.33,197.67,14.0,0.3333,0.0026,0.0139
82,euw1,EMERALD,3,1,0.96,10831.0,5843.67,112.0,8.33,0.3333,0.0027,0.0411
82,euw1,GOLD,16,9,3.37,29585.25,12889.56,198.38,17.13,0.5625,0.0142,0.1155
82,euw1,PLATINUM,8,5,2.69,31691.0,12229.63,189.0,17.13,0.625,0.007,0.0785
82,kr,DIAMOND,2,0,1.13,29710.5,11238.5,200.0,25.0,0.0,0.0017,0.0009
82,kr,EMERALD,10,4,2.06,22253.9,10860.3,195.4,10.9,0.4,0.009,0.0118
82,kr,GOLD,6,2,1.24,22239.17,10960.17,188.67,15.5,0.3333,0.0055,0.0527
82,na1,EMERALD,2,1,4.03,39606.0,15426.5,234.0,28.5,0.5,0.0018,0.0442
82,na1,GOLD,2,0,1.0,17929.0,10792.0,200.0,15.5,0.0,0.0019,0.1219
82,na1,PLATINUM,14,8,2.02,21932.14,10948.93,170.5,18.14,0.5714,0.0125,0.0882
83,eun1,DIAMOND,1,1,0.67,8677.0,5512.0,98.0,3.0,1.0,0.0009,0.0644
83,eun1,EMERALD,3,1,1.97,14935.33,9553.33,173.33,18.67,0.3333,0.0026,0.0522
83,eun1,GOLD,56,34,3.51,34489.55,13996.84,208.79,15.05,0.6071,0.0521,0.0968
83,eun1,PLATINUM,3,1,0.34,6007.33,4980.0,103.67,6.33,0.3333,0.0026,0.0803
83,euw1,DIAMOND,8,4,2.23,18930.25,10916.88,190.38,15.13,0.5,0.007,0.0565
83,euw1,EMERALD,18,8,3.6,21607.22,11411.39,196.5,20.5,0.4444,0.0164,0.0703
83,euw1,PLATINUM,6,5,2.48,28482.83,14008.67,220.67,14.83,0.8333,0.0052,0.1379
83,kr,GOLD,3,1,1.17,30746.33,13228.67,229.0,15.67,0.3333,0.0028,0.1654
83,na1,DIAMOND,1,0,0.57,8924.0,8054.0,125.0,6.0,0.0,0.0009,0.1436
83,na1,EMERALD,5,4,1.73,19118.2,9728.6,165.0,12.0,0.8,0.0044,0.1175
83,na1,GOLD,11,6,1.7,20995.0,11414.36,181.64,14.09,0.5455,0.0105,0.2057
84,eun1,DIAMOND,11,4,2.27,21008.55,10183.91,164.18,17.73,0.3636,0.0096,0.067
84,euw1,EMERALD,15,6,2.86,26654.67,11253.6,161.13,15.93,0.4,0.0137,0.1159
84,euw1,GOLD,4,2,2.7,29078.75,14113.75,207.0,18.25,0.5,0.0036,0.1128
84,euw1,PLATINUM,5,1,1.59,14628.2,9046.2,155.8,9.8,0.2,0.0044,0.0777
84,kr,DIAMOND,5,2,4.64,30149.4,13986.6,178.6,22.4,0.4,0.0043,0.0477
84,kr,EMERALD,7,3,3.35,20768.71,9800.71,135.57,16.14,0.4286,0.0063,0.0688
84,kr,GOLD,3,1,3.39,20918.0,9589.67,182.33,19.67,0.3333,0.0028,0.0878
84,kr,PLATINUM,7,6,3.9,27799.57,12989.57,206.0,20.14,0.8571,0.0062,0.1041
84,na1,DIAMOND,5,3,3.87,17520.0,9550.2,177.2,13.2,0.6,0.0043,0.1142
84,na1,EMERALD,13,7,3.93,20255.85,10228.77,175.85,23.31,0.5385,0.0115,0.0963
84,na1,GOLD,35,22,4.26,25297.37,12421.09,201.14,18.11,0.6286,0.0333,0.0781
84,na1,PLATINUM,5,3,4.98,34765.0,14994.4,206.6,21.2,0.6,0.0045,0.0802
85,eun1,DIAMOND,2,1,2.08,27097.5,11918.5,181.0,19.0,0.5,0.0017,0.02
85,eun1,GOLD,3,3,2.33,26110.0,12690.33,166.67,24.67,1.0,0.0028,0.0112
85,euw1,DIAMOND,1,1,1.33,18273.0,8205.0,212.0,22.0,1.0,0.0009,0.0226
85,euw1,EMERALD,1,0,6.0,38232.0,12245.0,167.0,32.0,0.0,0.0009,0.0274
85,kr,DIAMOND,42,23,2.5,19968.38,10198.21,177.07,17.19,0.5476,0.0365,0.0226
85,kr,EMERALD,4,2,1.06,21069.0,8911.75,156.5,15.75,0.5,0.0036,0.0163
85,kr,GOLD,3,1,2.58,14691.33,7202.0,129.0,9.67,0.3333,0.0028,0.0083
85,kr,PLATINUM,1,0,0.56,9577.0,6785.0,110.0,22.0,0.0,0.0009,0.0115
85,na1,DIAMOND,4,2,1.26,28881.75,12119.5,195.0,20.0,0.5,0.0035,0.0173
85,na1,EMERALD,2,2,5.08,34449.5,14617.0,234.5,16.0,1.0,0.0018,0.0159
86,eun1,DIAMOND,2,1,2.63,11644.0,11546.5,207.0,16.5,0.5,0.0017,0.0296
86,eun1,EMERALD,4,0,1.13,19575.25,11691.25,218.5,15.0,0.0,0.0035,0.0357
86,eun1,GOLD,2,1,5.65,25838.0,15110.0,250.5,15.0,0.5,0.0019,0.0521
86,eun1,PLATINUM,2,0,0.99,27658.5,10738.0,172.5,14.5,0.0,0.0017,0.0524
86,euw1,DIAMOND,10,4,2.37,20715.6,12243.2,221.8,22.1,0.4,0.0087,0.0269
86,euw1,EMERALD,3,2,2.09,18018.0,12476.33,214.67,14.67,0.6667,0.0027,0.0721
86,euw1,GOLD,5,2,2.6,15764.2,9838.2,163.2,9.6,0.4,0.0044,0.1377
86,euw1,PLATINUM,3,2,8.17,34465.67,18287.0,297.0,23.67,0.6667,0.0026,0.1222
86,kr,DIAMOND,2,2,1.5,24136.0,14459.5,247.0,17.0,1.0,0.0017,0.0069
86,kr,EMERALD,1,1,3.25,17554.0,10365.0,170.0,19.0,1.0,0.0009,0.0154
86,kr,GOLD,7,5,3.51,18776.0,12482.29,235.0,14.29,0.7143,0.0065,0.0351
86,na1,DIAMOND,1,1,19.0,23564.0,15107.0,228.0,23.0,1.0,0.0009,0.0381
86,na1,EMERALD,12,5,2.29,21203.25,10769.83,178.75,15.83,0.4167,0.0106,0.068
86,na1,GOLD,5,3,1.85,13843.4,10386.2,170.6,12.4,0.6,0.0048,0.0752
86,na1,PLATINUM,11,5,3.12,13441.27,10323.36,174.82,14.73,0.4545,0.0098,0.066
89,eun1,DIAMOND,13,6,3.23,9840.31,7869.46,26.0,67.38,0.4615,0.0113,0.0296
89,eun1,EMERALD,20,11,5.92,11598.85,8343.4,36.55,70.25,0.55,0.0174,0.0852
89,eun1,GOLD,48,24,2.88,12106.67,8830.73,31.5,67.48,0.5,0.0447,0.1164
89,eun1,PLATINUM,14,9,5.79,13989.43,9844.93,41.36,68.43,0.6429,0.0122,0.1275
89,euw1,DIAMOND,5,4,4.71,9099.0,7209.0,23.0,46.8,0.8,0.0043,0.0313
89,euw1,EMERALD,1,0,1.57,8317.0,6560.0,21.0,50.0,0.0,0.0009,0.0502
89,euw1,PLATINUM,9,2,3.31,9577.11,7472.44,30.44,55.0,0.2222,0.0079,0.0419
89,kr,DIAMOND,5,4,2.5,11222.0,9185.0,23.8,91.8,0.8,0.0043,0.0269
89,kr,EMERALD,2,0,1.38,9356.0,7301.0,24.0,57.5,0.0,0.0018,0.0633
89,kr,GOLD,4,1,2.79,7078.5,7392.5,29.0,77.75,0.25,0.0037,0.0841
89,kr,PLATINUM,3,1,5.84,13209.0,10030.0,30.0,110.67,0.3333,0.0026,0.0874
89,na1,DIAMOND,1,0,2.7,17507.0,11641.0,26.0,75.0,0.0,0.0009,0.0329
89,na1,EMERALD,6,5,4.98,9279.5,7392.83,25.5,47.0,0.8333,0.0053,0.0565
89,na1,GOLD,1,1,2.33,15460.0,9622.0,33.0,68.0,1.0,0.001,0.0981
89,na1,PLATINUM,1,1,7.5,7776.0,6618.0,19.0,32.0,1.0,0.0009,0.1078
90,eun1,DIAMOND,11,5,2.59,13642.91,9594.0,176.91,11.0,0.4545,0.0096,0.0635
90,eun1,EMERALD,29,18,4.79,30215.62,14042.55,255.79,29.14,0.6207,0.0252,0.0748
90,eun1,GOLD,23,12,1.76,26124.3,12617.26,228.61,23.35,0.5217,0.0214,0.1881
90,eun1,PLATINUM,1,0,1.67,9533.0,8719.0,237.0,13.0,0.0,0.0009,0.145
90,euw1,EMERALD,1,0,2.0,29655.0,11983.0,194.0,15.0,0.0,0.0009,0.0356
90,euw1,GOLD,5,1,2.33,26961.8,12891.8,187.0,17.0,0.2,0.0044,0.1616
90,euw1,PLATINUM,10,7,2.65,22541.0,12235.5,223.6,14.1,0.7,0.0087,0.0969
90,kr,DIAMOND,3,0,1.39,28212.33,12423.0,264.33,22.0,0.0,0.0026,0.0017
90,kr,GOLD,2,2,3.67,16814.0,11878.0,207.5,15.0,1.0,0.0018,0.037
90,kr,PLATINUM,3,2,2.79,28554.0,12857.0,222.0,27.0,0.6667,0.0026,0.0185
90,na1,DIAMOND,1,1,2.57,28404.0,12849.0,215.0,17.0,1.0,0.0009,0.019
90,na1,GOLD,3,2,1.23,31508.0,11074.33,198.0,15.67,0.6667,0.0029,0.1505
90,na1,PLATINUM,14,8,3.87,19798.64,11624.29,195.21,18.64,0.5714,0.0125,0.0989
91,eun1,DIAMOND,2,1,2.08,17531.5,10119.5,141.0,14.0,0.5,0.0017,0.087
91,eun1,EMERALD,1,0,2.4,22298.0,15885.0,264.0,49.0,0.0,0.0009,0.0261
91,eun1,GOLD,7,6,5.9,32748.43,15998.43,241.43,14.71,0.8571,0.0065,0.0056
91,eun1,PLATINUM,1,1,2.75,27557.0,14269.0,183.0,32.0,1.0,0.0009,0.0061
91,euw1,DIAMOND,5,2,3.32,20897.4,12801.0,225.8,25.2,0.4,0.0043,0.2632
91,euw1,EMERALD,7,2,3.46,29519.86,15045.71,237.43,20.14,0.2857,0.0064,0.0785
91,euw1,GOLD,6,1,1.67,27710.17,12355.33,179.5,15.33,0.1667,0.0053,0.0142
91,euw1,PLATINUM,2,2,9.75,19976.0,11447.5,176.0,15.0,1.0,0.0017,0.0305
91,kr,EMERALD,10,7,3.28,28760.0,12914.5,183.6,15.7,0.7,0.009,0.0253
91,kr,GOLD,2,1,2.94,14598.5,9274.0,143.5,16.0,0.5,0.0018,0.0176
91,na1,DIAMOND,3,2,3.31,24749.67,12825.67,179.67,16.33,0.6667,0.0026,0.1946
91,na1,EMERALD,2,0,0.69,11005.0,8612.5,150.5,13.0,0.0,0.0018,0.0406
91,na1,GOLD,1,0,0.67,4700.0,8486.0,148.0,20.0,0.0,0.001,0.0086
91,na1,PLATINUM,6,5,6.87,27828.17,14379.33,212.83,23.0,0.8333,0.0053,0.0169
92,euw1,DIAMOND,3,1,0.91,14534.0,10369.0,193.67,16.0,0.3333,0.0026,0.0869
92,euw1,EMERALD,11,9,4.04,20797.18,12657.0,210.18,12.18,0.8182,0.01,0.0566
92,euw1,GOLD,2,0,1.25,17770.5,10218.5,176.0,15.5,0.0,0.0018,0.0151
92,euw1,PLATINUM,1,1,2.4,23929.0,10902.0,191.0,15.0,1.0,0.0009,0.0218
92,kr,EMERALD,1,1,16.0,20351.0,10672.0,147.0,16.0,1.0,0.0009,0.0118
92,kr,GOLD,2,1,0.83,22427.5,12005.0,211.5,18.5,0.5,0.0018,0.0074
92,kr,PLATINUM,3,2,1.86,25480.67,11057.33,168.33,18.67,0.6667,0.0026,0.0071
92,na1,DIAMOND,1,0,0.71,12637.0,10251.0,175.0,27.0,0.0,0.0009,0.0753
92,na1,EMERALD,4,3,3.9,25337.0,13241.5,193.75,11.0,0.75,0.0035,0.0495
92,na1,GOLD,16,10,3.07,19841.31,12354.69,205.94,15.06,0.625,0.0152,0.0514
96,eun1,GOLD,2,0,1.85,25002.5,11456.0,196.5,23.0,0.0,0.0019,0.0186
96,eun1,PLATINUM,7,4,4.1,29457.57,11939.71,188.0,17.71,0.5714,0.0061,0.021
96,euw1,EMERALD,4,1,2.12,27983.25,14088.0,249.75,15.5,0.25,0.0036,0.0109
96,euw1,GOLD,2,1,1.28,35827.0,13428.0,208.0,13.5,0.5,0.0018,0.0124
96,euw1,PLATINUM,2,2,2.33,18233.5,7149.0,111.0,13.5,1.0,0.0017,0.0148
96,kr,GOLD,1,1,2.25,18344.0,11672.0,212.0,18.0,1.0,0.0009,0.012
96,na1,DIAMOND,1,0,2.67,52286.0,15037.0,235.0,32.0,0.0,0.0009,0.0061
96,na1,GOLD,2,1,4.67,27799.0,12094.0,176.5,15.0,0.5,0.0019,0.0133
96,na1,PLATINUM,1,0,0.5,6736.0,4253.0,18.0,19.0,0.0,0.0009,0.0152
98,eun1,DIAMOND,20,11,3.63,16917.2,9805.55,115.95,31.6,0.55,0.0174,0.0348
98,eun1,EMERALD,12,9,6.06,20402.5,11384.08,176.67,16.17,0.75,0.0104,0.02
98,eun1,GOLD,13,5,2.99,19429.92,10453.31,124.92,21.08,0.3846,0.0121,0.0112
98,eun1,PLATINUM,2,1,2.47,10706.0,9319.0,30.5,90.0,0.5,0.0017,0.0166
98,euw1,DIAMOND,1,0,2.33,10265.0,10685.0,196.0,38.0,0.0,0.0009,0.0747
98,euw1,EMERALD,51,23,2.81,18693.0,9880.1,161.12,15.73,0.451,0.0465,0.0265
98,euw1,GOLD,4,3,6.38,12542.5,9534.25,153.0,12.5,0.75,0.0036,0.0195
98,euw1,PLATINUM,3,2,3.93,29724.67,14928.33,207.0,28.33,0.6667,0.0026,0.0209
98,kr,EMERALD,1,0,1.83,17882.0,8704.0,144.0,9.0,0.0,0.0009,0.0127
98,kr,GOLD,12,3,2.69,16704.83,9583.75,151.17,11.5,0.25,0.0111,0.0296
98,kr,PLATINUM,3,1,6.72,21066.0,13145.67,221.67,17.67,0.3333,0.0026,0.0274
98,na1,DIAMOND,5,1,3.16,25346.0,11899.6,176.0,11.6,0.2,0.0043,0.0623
98,na1,EMERALD,15,8,4.62,19130.47,9722.33,151.93,13.13,0.5333,0.0133,0.0274
98,na1,GOLD,3,2,3.46,36292.67,15170.33,211.33,19.67,0.6667,0.0029,0.0267
98,na1,PLATINUM,3,2,6.35,31549.33,11939.0,155.0,12.0,0.6667,0.0027,0.0392
99,eun1,DIAMOND,5,2,2.38,17217.4,8538.2,103.2,36.2,0.4,0.0044,0.0104
99,eun1,EMERALD,9,6,4.81,28286.44,12270.11,112.67,51.89,0.6667,0.0078,0.0226
99,eun1,GOLD,19,6,3.61,20326.53,11119.84,170.84,18.89,0.3158,0.0177,0.1155
99,eun1,PLATINUM,33,22,4.78,21553.64,10026.06,67.48,61.06,0.6667,0.0288,0.0699
99,euw1,DIAMOND,3,1,1.89,21516.0,11799.67,160.67,30.33,0.3333,0.0026,0.0
99,euw1,EMERALD,5,1,3.07,24770.4,11342.6,164.2,30.8,0.2,0.0046,0.0201
99,euw1,GOLD,14,5,4.45,30289.0,13609.86,188.21,29.36,0.3571,0.0124,0.0648
99,euw1,PLATINUM,7,3,3.74,33860.14,13014.57,160.86,42.0,0.4286,0.0061,0.0297
99,kr,DIAMOND,4,4,6.39,17433.0,9195.0,92.25,32.25,1.0,0.0035,0.0009
99,kr,EMERALD,4,1,1.54,17633.5,8427.0,58.75,39.5,0.25,0.0036,0.0109
99,kr,GOLD,1,1,2.5,22127.0,9141.0,42.0,39.0,1.0,0.0009,0.0416
99,kr,PLATINUM,4,3,1.88,14620.0,7470.75,73.0,44.75,0.75,0.0035,0.0247
99,na1,DIAMOND,14,7,2.7,17242.64,11020.43,203.29,12.21,0.5,0.0121,0.0112
99,na1,EMERALD,16,10,2.93,27390.88,11290.5,145.0,31.38,0.625,0.0141,0.0928
99,na1,GOLD,8,3,1.66,22756.0,9405.25,90.63,41.38,0.375,0.0076,0.1305
99,na1,PLATINUM,12,4,2.9,14049.25,8005.25,64.83,45.92,0.3333,0.0107,0.0766
101,eun1,DIAMOND,7,2,4.16,25738.14,11308.0,137.86,29.86,0.2857,0.0061,0.0113
101,eun1,EMERALD,9,4,3.11,26928.89,11618.33,183.22,14.67,0.4444,0.0078,0.027
101,eun1,GOLD,1,0,1.64,34513.0,11548.0,37.0,54.0,0.0,0.0009,0.0493
101,eun1,PLATINUM,7,3,6.55,21952.14,8315.71,138.0,11.14,0.4286,0.0061,0.0341
101,euw1,EMERALD,4,3,11.08,34773.75,15728.25,265.5,23.25,0.75,0.0036,0.0182
101,euw1,GOLD,2,0,2.13,8091.0,7049.5,140.0,7.5,0.0,0.0018,0.0497
101,euw1,PLATINUM,3,1,2.95,34209.67,13620.67,178.0,38.0,0.3333,0.0026,0.0419
101,kr,DIAMOND,9,6,4.62,24526.44,10832.89,156.78,36.33,0.6667,0.0078,0.013
101,kr,EMERALD,3,2,2.61,18477.67,7623.67,33.33,58.33,0.6667,0.0027,0.0552
101,kr,GOLD,13,6,3.29,25658.46,10749.92,93.92,51.0,0.4615,0.012,0.2264
101,kr,PLATINUM,10,5,2.63,15018.0,7807.7,75.0,39.5,0.5,0.0088,0.1112
101,na1,EMERALD,11,8,4.59,29465.73,12091.18,145.18,40.45,0.7273,0.0097,0.0247
101,na1,GOLD,5,4,5.15,25584.6,9974.8,81.4,38.8,0.8,0.0048,0.0571
101,na1,PLATINUM,6,1,4.98,34763.5,13218.83,176.67,28.33,0.1667,0.0053,0.0419
102,eun1,EMERALD,2,0,1.96,23302.0,13343.0,171.5,18.5,0.0,0.0017,0.0078
102,eun1,PLATINUM,1,1,2.8,22460.0,11090.0,170.0,11.0,1.0,0.0009,0.0044
102,euw1,DIAMOND,12,8,4.82,21454.58,12203.75,228.92,21.75,0.6667,0.0104,0.0009
102,kr,EMERALD,2,0,1.98,16858.5,9715.0,162.5,20.5,0.0,0.0018,0.0018
102,kr,PLATINUM,2,1,5.67,30657.5,14920.0,239.0,26.0,0.5,0.0018,0.0044
102,na1,DIAMOND,2,2,5.0,27739.5,15982.0,251.0,20.0,1.0,0.0017,0.0035
102,na1,PLATINUM,1,0,1.5,1625.0,4092.0,70.0,12.0,0.0,0.0009,0.0071
103,eun1,DIAMOND,13,8,4.15,23824.69,12482.77,196.0,22.46,0.6154,0.0113,0.0366
103,eun1,EMERALD,2,1,3.21,41115.5,15711.0,242.0,33.5,0.5,0.0017,0.0591
103,eun1,GOLD,12,4,3.76,28693.75,12771.17,187.08,26.92,0.3333,0.0112,0.0484
103,eun1,PLATINUM,3,1,2.42,19845.67,9062.0,157.33,14.67,0.3333,0.0026,0.0445
103,euw1,DIAMOND,10,7,5.02,24439.1,11910.5,191.2,17.9,0.7,0.0087,0.0356
103,euw1,EMERALD,30,18,4.4,27801.3,13222.93,218.8,22.07,0.6,0.0274,0.0374
103,euw1,GOLD,13,8,3.92,22030.23,11575.08,169.92,18.77,0.6154,0.0115,0.0533
103,euw1,PLATINUM,17,8,3.54,23305.47,12186.88,205.76,26.18,0.4706,0.0148,0.0602
103,kr,DIAMOND,7,3,2.56,22254.71,10971.43,201.29,21.86,0.4286,0.0061,0.0434
103,kr,EMERALD,3,1,4.39,17479.33,9899.67,175.33,11.33,0.3333,0.0027,0.0814
103,kr,GOLD,3,0,1.26,19964.33,9870.0,163.0,20.0,0.0,0.0028,0.0481
103,kr,PLATINUM,15,6,3.06,18519.6,9057.0,161.67,20.73,0.4,0.0132,0.0512
103,na1,DIAMOND,22,12,3.72,21033.27,11531.0,211.18,17.05,0.5455,0.019,0.0363
103,na1,EMERALD,59,36,4.57,21868.17,12224.14,196.63,24.2,0.6102,0.0521,0.0583
103,na1,GOLD,3,1,2.6,18790.67,11907.33,184.0,15.67,0.3333,0.0029,0.0705
103,na1,PLATINUM,3,1,3.59,19657.33,11669.33,191.33,20.0,0.3333,0.0027,0.049
104,eun1,DIAMOND,3,1,1.62,20952.67,13022.0,199.67,23.0,0.3333,0.0026,0.007
104,eun1,GOLD,3,0,1.01,13733.67,8949.0,132.0,11.33,0.0,0.0028,0.0093
104,euw1,DIAMOND,1,1,1.8,19292.0,12199.0,210.0,19.0,1.0,0.0009,0.013
104,euw1,EMERALD,5,1,2.55,17929.6,10062.4,177.2,17.2,0.2,0.0046,0.0255
104,euw1,GOLD,2,0,2.2,46871.5,17746.5,205.5,27.5,0.0,0.0018,0.0071
104,euw1,PLATINUM,3,1,5.13,22223.33,13638.67,193.0,22.0,0.3333,0.0026,0.0192
104,kr,DIAMOND,6,3,2.61,17364.17,11654.17,190.83,26.5,0.5,0.0052,0.0226
104,kr,EMERALD,6,0,1.67,21015.83,13399.83,229.83,39.5,0.0,0.0054,0.067
104,kr,PLATINUM,7,5,4.06,20775.0,13189.0,215.14,35.29,0.7143,0.0062,0.0644
104,na1,DIAMOND,7,2,2.36,25042.71,13443.57,206.14,30.43,0.2857,0.0061,0.0528
104,na1,EMERALD,6,3,3.38,22394.5,13380.83,209.33,31.83,0.5,0.0053,0.091
104,na1,GOLD,9,4,1.82,20027.78,12650.22,201.11,29.0,0.4444,0.0086,0.0638
104,na1,PLATINUM,5,2,2.0,14247.0,11600.2,180.4,19.4,0.4,0.0045,0.1007
105,eun1,DIAMOND,2,1,3.13,25981.0,13820.0,188.0,19.0,0.5,0.0017,0.0313
105,eun1,EMERALD,3,1,1.71,19461.0,9978.0,170.33,18.0,0.3333,0.0026,0.0513
105,eun1,PLATINUM,5,4,3.66,25956.8,13962.8,175.8,17.6,0.8,0.0044,0.0742
105,euw1,EMERALD,1,0,1.2,30321.0,13842.0,230.0,22.0,0.0,0.0009,0.0465
105,euw1,GOLD,5,3,3.4,23908.6,13901.6,166.6,16.2,0.6,0.0044,0.0764
105,euw1,PLATINUM,1,0,,720.0,2007.0,44.0,0.0,0.0,0.0009,0.0768
105,kr,DIAMOND,1,1,3.33,24918.0,12554.0,167.0,15.0,1.0,0.0009,0.0052
105,kr,EMERALD,4,2,2.78,16945.0,10617.5,140.5,7.75,0.5,0.0036,0.0063
105,kr,GOLD,1,0,2.56,47000.0,20274.0,244.0,30.0,0.0,0.0009,0.0194
105,na1,PLATINUM,2,1,7.75,27449.5,13355.0,179.0,17.0,0.5,0.0018,0.0677
106,eun1,DIAMOND,2,1,1.31,15869.0,8490.5,147.0,18.5,0.5,0.0017,0.0601
106,eun1,EMERALD,14,5,1.93,16678.07,9214.57,149.71,13.93,0.3571,0.0122,0.0661
106,eun1,GOLD,1,1,4.0,9761.0,9097.0,147.0,18.0,1.0,0.0009,0.0857
106,eun1,PLATINUM,11,6,2.63,31157.73,12908.27,191.0,13.45,0.5455,0.0096,0.0681
106,euw1,DIAMOND,15,6,3.0,18384.2,11376.33,184.73,16.53,0.4,0.013,0.0278
106,euw1,GOLD,13,9,2.77,21376.0,11473.15,166.31,13.85,0.6923,0.0115,0.0888
106,euw1,PLATINUM,7,3,2.34,15960.86,11114.0,182.71,19.57,0.4286,0.0061,0.062
106,kr,DIAMOND,1,0,0.91,21253.0,11141.0,202.0,23.0,0.0,0.0009,0.0156
106,kr,EMERALD,5,3,2.96,20331.2,12000.0,172.8,18.0,0.6,0.0045,0.0235
106,kr,GOLD,10,5,1.1,19654.9,9206.8,137.1,17.3,0.5,0.0092,0.0471
106,na1,DIAMOND,20,10,4.41,18595.0,11243.95,175.2,23.05,0.5,0.0173,0.0458
106,na1,EMERALD,32,20,2.64,24347.47,12613.0,204.84,17.69,0.625,0.0283,0.0663
106,na1,GOLD,12,7,3.61,23389.75,13134.17,196.75,23.83,0.5833,0.0114,0.059
106,na1,PLATINUM,18,9,3.83,14936.22,11350.17,176.11,19.72,0.5,0.016,0.0838
107,eun1,GOLD,3,0,1.19,22160.33,12091.67,157.33,25.67,0.0,0.0028,0.0196
107,euw1,EMERALD,3,3,3.87,20450.33,13690.33,200.0,22.0,1.0,0.0027,0.0858
107,kr,EMERALD,10,4,1.81,14400.8,10641.0,178.9,30.3,0.4,0.009,0.0018
107,na1,DIAMOND,11,4,3.14,16703.0,11769.18,180.55,20.0,0.3636,0.0095,0.0606
107,na1,GOLD,2,1,0.82,11877.5,12052.0,183.5,20.0,0.5,0.0019,0.019
107,na1,PLATINUM,52,31,3.95,19239.1,13311.35,205.96,18.19,0.5962,0.0463,0.0312
110,eun1,DIAMOND,11,4,2.38,29200.64,12189.55,184.82,16.64,0.3636,0.0096,0.0174
110,eun1,EMERALD,7,2,2.05,23534.57,11648.57,178.71,14.86,0.2857,0.0061,0.0078
110,eun1,GOLD,13,5,3.2,22252.15,12635.54,212.15,13.69,0.3846,0.0121,0.0084
110,eun1,PLATINUM,2,2,4.9,35976.0,14502.0,232.5,20.0,1.0,0.0017,0.0052
110,euw1,DIAMOND,18,9,2.61,23189.56,11833.89,190.28,15.06,0.5,0.0156,0.0191
110,euw1,EMERALD,10,5,2.2,22660.2,12686.1,211.1,13.5,0.5,0.0091,0.0128
110,euw1,GOLD,9,4,2.36,18626.89,11166.11,185.56,16.78,0.4444,0.008,0.0142
110,euw1,PLATINUM,5,4,4.13,25968.6,12676.0,183.8,15.2,0.8,0.0044,0.0079
110,kr,DIAMOND,7,4,2.19,22462.29,11698.14,200.71,16.71,0.5714,0.0061,0.1085
110,kr,EMERALD,16,10,3.73,24229.13,12542.44,234.63,23.56,0.625,0.0145,0.0498
110,kr,GOLD,27,15,2.74,25882.26,12826.78,213.89,20.96,0.5556,0.025,0.024
110,kr,PLATINUM,10,8,3.19,33354.2,15430.7,220.7,17.6,0.8,0.0088,0.0318
110,na1,DIAMOND,13,7,2.93,25908.69,12765.46,193.62,19.15,0.5385,0.0112,0.0285
110,na1,EMERALD,3,2,2.2,17931.67,9400.67,141.33,13.33,0.6667,0.0027,0.0053
110,na1,GOLD,26,13,3.94,28454.38,13132.27,197.92,18.46,0.5,0.0248,0.0038
